source,city,country,species,common_name,latitude,longitude,date,observer,photo_url,quality,record_url
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-26.689198,27.736947,2025-2-22,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/472534877/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5077188456
GBIF,Johannesburg,South Africa,Boaedon capensis,Boaedon capensis,-25.830871,27.661859,2025-2-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/472323231/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5077195974
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.771749,28.365411,2025-2-26,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/472735848/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087180013
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.771749,28.365411,2025-2-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473098979/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087257271
GBIF,Johannesburg,South Africa,Acanthocercus atricollis,Acanthocercus atricollis,-25.665912,27.911295,2025-2-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473114219/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087262132
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.820147,28.257871,2025-2-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473201093/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087327416
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.818466,28.260812,2025-2-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473201060/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087337576
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.687564,28.304252,2025-2-24,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473639482/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087354699
GBIF,Johannesburg,South Africa,Boaedon capensis,Boaedon capensis,-25.919505,27.911237,2025-2-15,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473374377/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087441864
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.687503,28.304253,2025-2-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473639625/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087467664
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.131237,28.103737,2025-2-22,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475996865/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087988745
GBIF,Johannesburg,South Africa,Crotaphopeltis hotamboeia,Crotaphopeltis hotamboeia,-25.826514,28.273307,2025-2-24,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478093951/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104407088
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.881736,27.864595,2025-2-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480673148/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108286523
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-26.205647,28.033719,2025-2-5,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/481913102/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108556956
GBIF,Johannesburg,South Africa,Naja annulifera,Naja annulifera,-25.795282,27.303814,2025-2-19,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/497651789/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5153074962
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.776327,28.335398,2025-2-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/472018614/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5206114437
GBIF,Johannesburg,South Africa,Boaedon capensis,Boaedon capensis,-25.502861,28.462876,2025-2-1,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/469090371/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5206468443
GBIF,Johannesburg,South Africa,Lamprophis aurora,Lamprophis aurora,-25.853789,28.521216,2025-2-1,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/469090457/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5206503456
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.075685,28.066146,2025-2-6,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/589329692/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5892397320
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-26.075685,28.066146,2025-2-7,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/589329768/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5892564268
GBIF,Johannesburg,South Africa,Varanus albigularis,Varanus albigularis,-26.10882,27.825199,2025-2-6,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/588111656/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5892883884
GBIF,Johannesburg,South Africa,Pachydactylus affinis,Pachydactylus affinis,-25.867071,27.849145,2025-3-1,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473334450/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087400955
GBIF,Johannesburg,South Africa,Boaedon capensis,Boaedon capensis,-25.7419,27.933475,2025-3-5,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/474301436/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087563880
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.773254,28.365027,2025-3-5,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/474334890/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087563978
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.819642,28.260109,2025-3-5,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/474305578/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087579051
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.830617,27.661818,2025-3-8,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475019959/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087590050
GBIF,Johannesburg,South Africa,Panaspis wahlbergii,Panaspis wahlbergii,-25.956172,27.329258,2025-3-8,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/474935327/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087600504
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.819555,28.260031,2025-3-5,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/474304356/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087609646
GBIF,Johannesburg,South Africa,Pachydactylus affinis,Pachydactylus affinis,-26.267799,27.997089,2025-3-8,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/474917507/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087622623
GBIF,Johannesburg,South Africa,Pachydactylus affinis,Pachydactylus affinis,-25.870313,28.050331,2025-3-10,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475530049/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087678544
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.056466,28.0697,2025-3-12,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476016793/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087696967
GBIF,Johannesburg,South Africa,Bitis arietans,Bitis arietans,-25.917612,28.708597,2025-3-9,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475318387/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087720710
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.780889,28.36348,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476419174/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087771247
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.673503,28.2421,2025-3-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475768530/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087789267
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.673516,28.242169,2025-3-12,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476045075/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087795271
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.780947,28.363469,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476441592/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087830201
GBIF,Johannesburg,South Africa,Gerrhosaurus flavigularis,Gerrhosaurus flavigularis,-25.837908,27.580496,2025-3-8,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475479202/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087845450
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.780928,28.363405,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476438901/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087856153
GBIF,Johannesburg,South Africa,Acanthocercus atricollis,Acanthocercus atricollis,-25.67372,28.242303,2025-3-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476221113/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087869633
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.845822,28.236255,2025-3-7,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/475321453/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087882955
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.696106,28.196689,2025-3-13,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476219691/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087914687
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.827253,28.211964,2025-3-16,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/477231740/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087926653
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.983789,27.534553,2025-3-13,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476200875/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087975517
GBIF,Johannesburg,South Africa,Acanthocercus atricollis,Acanthocercus atricollis,-25.673605,28.242358,2025-3-12,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476175033/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087988872
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.088601,27.843097,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476641532/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087989844
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.088476,27.843109,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476641590/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5088019808
GBIF,Johannesburg,South Africa,Psammophis brevirostris,Psammophis brevirostris,-25.820269,28.374483,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/477273673/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5088037585
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.08861,27.843095,2025-3-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/476641553/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5088141976
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.774931,28.333044,2025-3-17,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/477243092/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5088201640
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.780902,28.363393,2025-3-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478297296/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104433898
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.819571,28.260055,2025-3-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478040394/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104472952
GBIF,Johannesburg,South Africa,Chondrodactylus turneri,Chondrodactylus turneri,-25.455395,27.710625,2025-3-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478117898/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104473189
GBIF,Johannesburg,South Africa,Chamaeleo dilepis,Chamaeleo dilepis,-25.57536,28.238112,2025-3-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478541091/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104474625
GBIF,Johannesburg,South Africa,Pseudaspis cana,Pseudaspis cana,-26.767908,27.704423,2025-3-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478414491/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104483327
GBIF,Johannesburg,South Africa,Chamaeleo dilepis,Chamaeleo dilepis,-25.575589,28.238286,2025-3-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478541045/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104486636
GBIF,Johannesburg,South Africa,Boaedon capensis,Boaedon capensis,-25.818197,28.362984,2025-3-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478313659/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104497823
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.780969,28.36335,2025-3-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478310765/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104510706
GBIF,Johannesburg,South Africa,Lycodonomorphus rufulus,Lycodonomorphus rufulus,-25.797086,27.751099,2025-3-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478282706/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104521841
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.984795,28.113495,2025-3-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/478868347/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104532788
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.042657,28.054984,2025-3-23,iNaturalist,,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104539887
GBIF,Johannesburg,South Africa,Gerrhosaurus flavigularis,Gerrhosaurus flavigularis,-25.452117,27.711303,2025-3-4,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479614269/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104632121
GBIF,Johannesburg,South Africa,Varanus niloticus,Varanus niloticus,-26.076179,28.137,2025-3-25,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479542755/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104647792
GBIF,Johannesburg,South Africa,Naja mossambica,Naja mossambica,-25.851165,27.773198,2025-3-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479244207/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5104713955
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.78116,28.36339,2025-3-26,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479927089/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108132589
GBIF,Johannesburg,South Africa,Hemidactylus mabouia,Hemidactylus mabouia,-25.78095,28.363361,2025-3-26,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479825996/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108156280
GBIF,Johannesburg,South Africa,Cordylus vittifer,Cordylus vittifer,-26.182387,28.150739,2025-3-27,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480147838/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108183162
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.780931,28.363414,2025-3-27,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480214350/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108226367
GBIF,Johannesburg,South Africa,Boaedon capensis,Boaedon capensis,-25.82562,28.367254,2025-3-26,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479871251/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108232609
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.781158,28.363372,2025-3-26,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/479929673/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108249654
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.889917,28.221205,2025-3-29,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480698178/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108273678
GBIF,Johannesburg,South Africa,Trachylepis punctatissima,Trachylepis punctatissima,-25.8928,28.220273,2025-3-29,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480688270/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108278668
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-26.016089,27.998428,2025-3-29,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480907427/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108282242
GBIF,Johannesburg,South Africa,Lygodactylus capensis,Lygodactylus capensis,-25.887628,28.209913,2025-3-30,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/481068427/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108329531
GBIF,Johannesburg,South Africa,Smaug vandami,Smaug vandami,-25.70764,28.935584,2025-3-30,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/481239038/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108331221
